"year","tc_loss_ha_log","subnational.id","country.id","driver.id"
2014,6.87,12,63,1
2014,0,12,63,4
2015,4.5,12,63,2
2015,6.08,12,63,1
2015,6.64,12,63,1
2015,0.69,12,63,4
2016,5.23,12,63,2
2016,6.58,12,63,1
2016,6.51,12,63,1
2016,0.69,12,63,4
2017,0,12,63,3
2017,5.36,12,63,2
2017,6.92,12,63,1
2017,6.83,12,63,1
2017,0,12,63,4
2018,4.96,12,63,2
2018,6.49,12,63,1
2018,6.38,12,63,1
2019,5.2,12,63,2
2019,6.45,12,63,1
2019,6.44,12,63,1
2019,0.69,12,63,4
2020,0,12,63,3
2020,4.71,12,63,2
2020,6.34,12,63,1
2020,6.18,12,63,1
2020,0,12,63,4
2021,4.11,12,63,2
2021,6.42,12,63,1
2021,6.33,12,63,1
2022,3.5,12,63,2
2022,6.08,12,63,1
2022,5.8,12,63,1
2023,1.39,12,63,3
2023,3.47,12,63,2
2023,5.62,12,63,1
2023,5.59,12,63,1
2023,0,12,63,4
2024,1.39,12,63,3
2024,3.56,12,63,2
2024,6.1,12,63,1
2024,6,12,63,1
2025,1.39,12,63,3
2025,3.71,12,63,2
2025,5.66,12,63,1
2025,6.01,12,63,1
2002,0,17,63,1
2002,1.61,17,63,1
2003,1.61,17,63,1
2004,0,17,63,2
2004,0.69,17,63,1
2004,1.95,17,63,1
2005,0,17,63,2
2005,0.69,17,63,1
2005,0.69,17,63,1
2006,1.1,17,63,2
2006,0,17,63,1
2006,1.95,17,63,1
2007,0,17,63,2
2007,0,17,63,1
2007,1.39,17,63,1
2008,0,17,63,2
2008,0.69,17,63,1
2008,2.64,17,63,1
2009,0,17,63,2
2009,0.69,17,63,1
2009,2.08,17,63,1
2010,0.69,17,63,1
2011,0.69,17,63,1
2012,0.69,17,63,2
2012,0,17,63,1
2012,1.95,17,63,1
2013,0.69,17,63,1
2013,1.39,17,63,1
2014,0,17,63,2
2014,0,17,63,1
2014,2.2,17,63,1
2015,0,17,63,1
2015,0,17,63,1
2016,1.1,17,63,1
2016,2.08,17,63,1
2017,0,17,63,1
2017,2.08,17,63,1
2018,0.69,17,63,1
2019,0.69,17,63,1
2021,0,17,63,1
2022,1.39,17,63,1
2023,0.69,17,63,1
2024,0.69,17,63,1
2025,0,17,63,1
2003,0,21,63,1
2004,0,21,63,1
2004,0.69,21,63,1
2005,0,21,63,2
2005,0.69,21,63,1
2005,0,21,63,1
2006,0,21,63,2
2006,0.69,21,63,1
2006,1.39,21,63,1
2007,0,21,63,2
2007,0.69,21,63,1
2008,0.69,21,63,1
2009,0,21,63,1
2009,0,21,63,1
2010,0,21,63,1
2010,0,21,63,1
2011,0,21,63,1
2012,0.69,21,63,1
2013,0,21,63,1
2014,0,21,63,1
2017,1.1,21,63,1
2018,0,21,63,1
2018,0,21,63,1
2019,0.69,21,63,1
2002,0,40,63,1
2002,1.1,40,63,1
2003,0,40,63,2
2003,0.69,40,63,1
2003,1.1,40,63,1
2004,0.69,40,63,2
2004,1.1,40,63,1
2004,1.39,40,63,1
2005,0,40,63,2
2005,0,40,63,1
2005,1.1,40,63,1
2006,0.69,40,63,3
2006,0,40,63,2
2006,0.69,40,63,1
2006,2.4,40,63,1
2007,0,40,63,3
2007,1.79,40,63,1
2008,0.69,40,63,2
2008,1.39,40,63,1
2008,2.48,40,63,1
2009,0.69,40,63,1
2009,1.39,40,63,1
2010,2.56,40,63,3
2010,0.69,40,63,2
2010,0,40,63,1
2010,0.69,40,63,1
2011,0,40,63,1
2011,0.69,40,63,1
2012,0,40,63,3
2012,0.69,40,63,2
2012,0,40,63,1
2012,2.56,40,63,1
2013,0,40,63,2
2013,0,40,63,1
2013,1.39,40,63,1
2014,0,40,63,2
2014,0,40,63,1
2014,1.1,40,63,1
2015,0,40,63,2
2015,0.69,40,63,1
2016,0.69,40,63,2
2016,0,40,63,1
2016,1.61,40,63,1
2017,0.69,40,63,2
2017,1.61,40,63,1
2018,0,40,63,1
2018,1.1,40,63,1
2019,0.69,40,63,1
2020,1.1,40,63,2
2020,0.69,40,63,1
2021,0,40,63,1
2021,0,40,63,1
2022,0,40,63,1
2022,1.61,40,63,1
2023,0.69,40,63,3
2023,0,40,63,1
2023,1.1,40,63,1
2024,0.69,40,63,1
2025,0.69,40,63,1
2002,0.69,44,63,3
2002,2.71,44,63,2
2002,4.47,44,63,1
2002,4.88,44,63,1
2003,0,44,63,3
2003,2.71,44,63,2
2003,4.71,44,63,1
2003,5.2,44,63,1
2004,0.69,44,63,3
2004,2.83,44,63,2
2004,5.11,44,63,1
2004,5.57,44,63,1
2005,1.1,44,63,3
2005,3.22,44,63,2
2005,5.1,44,63,1
2005,5.23,44,63,1
2006,3.66,44,63,2
2006,5.73,44,63,1
2006,5.35,44,63,1
2007,0,44,63,3
2007,3.99,44,63,2
2007,5.81,44,63,1
2007,5.63,44,63,1
2008,3.56,44,63,2
2008,4.96,44,63,1
2008,5.02,44,63,1
2009,1.39,44,63,3
2009,4.74,44,63,2
2009,5.82,44,63,1
2009,5.29,44,63,1
2010,0,44,63,3
2010,2.71,44,63,2
2010,5.26,44,63,1
2010,5.16,44,63,1
2011,2.77,44,63,2
2011,5.08,44,63,1
2011,5.22,44,63,1
2012,0,44,63,3
2012,3,44,63,2
2012,3.87,44,63,1
2012,4.48,44,63,1
2013,1.39,44,63,2
2013,4.49,44,63,1
2013,4.78,44,63,1
2014,1.1,44,63,2
2014,3.83,44,63,1
2014,3.95,44,63,1
2015,0,44,63,3
2015,0.69,44,63,2
2015,4.19,44,63,1
2015,4.17,44,63,1
2016,1.39,44,63,3
2016,2.4,44,63,2
2016,4.94,44,63,1
2016,4.76,44,63,1
2017,2.56,44,63,3
2017,4.34,44,63,2
2017,5.08,44,63,1
2017,5.15,44,63,1
2018,0.69,44,63,3
2018,5.46,44,63,2
2018,6,44,63,1
2018,5.65,44,63,1
2019,2.2,44,63,2
2019,3.91,44,63,1
2019,4.13,44,63,1
2020,0.69,44,63,3
2020,4.79,44,63,2
2020,4.45,44,63,1
2020,4.49,44,63,1
2021,2.08,44,63,2
2021,4.99,44,63,1
2021,4.19,44,63,1
2022,1.95,44,63,2
2022,4.88,44,63,1
2022,3.81,44,63,1
2023,2.71,44,63,3
2023,1.79,44,63,2
2023,4.51,44,63,1
2023,4.09,44,63,1
2024,2.56,44,63,3
2024,4.74,44,63,1
2024,4.09,44,63,1
2025,1.95,44,63,3
2025,1.95,44,63,2
2025,3.97,44,63,1
2025,3.93,44,63,1
2002,1.95,61,63,2
2002,2.71,61,63,1
2002,3.47,61,63,1
2003,2.71,61,63,2
2003,3.58,61,63,1
2003,4.09,61,63,1
2004,3.64,61,63,2
2004,3.09,61,63,1
2004,4.3,61,63,1
2005,3.58,61,63,2
2005,3.76,61,63,1
2005,4.43,61,63,1
2006,3.4,61,63,2
2006,3.89,61,63,1
2006,4.78,61,63,1
2007,2.89,61,63,2
2007,3.71,61,63,1
2007,4.73,61,63,1
2008,2.4,61,63,2
2008,3.18,61,63,1
2008,3.95,61,63,1
2009,2.56,61,63,2
2009,3.09,61,63,1
2009,4.14,61,63,1
2010,2.77,61,63,2
2010,3.14,61,63,1
2010,3.81,61,63,1
2011,2.64,61,63,2
2011,3.66,61,63,1
2011,3.89,61,63,1
2012,2.3,61,63,2
2012,3.09,61,63,1
2012,3.95,61,63,1
2013,2.2,61,63,2
2013,3,61,63,1
2013,3.71,61,63,1
2014,1.95,61,63,2
2014,2.08,61,63,1
2014,3.18,61,63,1
2015,1.1,61,63,2
2015,2.71,61,63,1
2015,3.47,61,63,1
2016,1.61,61,63,2
2016,3.04,61,63,1
2016,3.3,61,63,1
2017,1.39,61,63,2
2017,2.08,61,63,1
2017,2.48,61,63,1
2018,0.69,61,63,2
2018,2.4,61,63,1
2018,2.77,61,63,1
2019,0.69,61,63,2
2019,2.08,61,63,1
2019,2.2,61,63,1
2020,1.39,61,63,2
2020,2.77,61,63,1
2020,2.77,61,63,1
2021,1.1,61,63,2
2021,2.89,61,63,1
2021,3.26,61,63,1
2022,1.61,61,63,2
2022,2.83,61,63,1
2022,2.64,61,63,1
2023,3.22,61,63,2
2023,2.94,61,63,1
2023,3.04,61,63,1
2024,2.64,61,63,2
2024,2.89,61,63,1
2024,3.14,61,63,1
2025,3.47,61,63,2
2025,3.3,61,63,1
2025,3.81,61,63,1
2002,2.77,89,63,2
2002,1.39,89,63,1
2002,1.1,89,63,1
2003,1.79,89,63,2
2003,0.69,89,63,1
2003,0.69,89,63,1
2004,2.56,89,63,2
2004,1.79,89,63,1
2004,2.08,89,63,1
2005,2.64,89,63,2
2005,0.69,89,63,1
2005,1.1,89,63,1
2006,2.89,89,63,2
2006,2.2,89,63,1
2006,3,89,63,1
2007,3.22,89,63,2
2007,2.64,89,63,1
2007,3.61,89,63,1
2008,2.83,89,63,2
2008,2.56,89,63,1
2008,2.2,89,63,1
2009,2.64,89,63,2
2009,3.09,89,63,1
2009,2.2,89,63,1
2010,1.39,89,63,2
2010,2.3,89,63,1
2010,2.08,89,63,1
2011,3.5,89,63,2
2011,2.71,89,63,1
2011,3.3,89,63,1
2012,3.18,89,63,2
2012,2.4,89,63,1
2012,3.56,89,63,1
2013,3.69,89,63,2
2013,3.09,89,63,1
2013,3.97,89,63,1
2014,3.43,89,63,2
2014,3.04,89,63,1
2014,3.64,89,63,1
2015,2.71,89,63,2
2015,2.3,89,63,1
2015,2.71,89,63,1
2016,4.32,89,63,2
2016,3.14,89,63,1
2016,2.89,89,63,1
2017,1.39,89,63,2
2017,2.64,89,63,1
2017,1.39,89,63,1
2018,0.69,89,63,2
2018,3.3,89,63,1
2018,1.1,89,63,1
2019,1.39,89,63,2
2019,3,89,63,1
2019,1.39,89,63,1
2020,1.1,89,63,2
2020,2.77,89,63,1
2020,1.1,89,63,1
2021,2.4,89,63,2
2021,4.09,89,63,1
2021,1.95,89,63,1
2022,2.08,89,63,2
2022,2.56,89,63,1
2022,1.61,89,63,1
2023,2.08,89,63,2
2023,2.56,89,63,1
2023,0,89,63,1
2024,1.1,89,63,2
2024,2.3,89,63,1
2024,0,89,63,1
2025,2.48,89,63,2
2025,2.89,89,63,1
2025,0.69,89,63,1
2002,0.69,92,63,2
2002,0,92,63,1
2002,1.61,92,63,1
2003,0,92,63,2
2003,0.69,92,63,1
2003,2.48,92,63,1
2004,0,92,63,2
2004,1.1,92,63,1
2004,3.37,92,63,1
2005,0,92,63,2
2005,1.1,92,63,1
2005,2.48,92,63,1
2006,0,92,63,3
2006,0.69,92,63,2
2006,1.61,92,63,1
2006,3,92,63,1
2007,0,92,63,2
2007,1.1,92,63,1
2007,2.4,92,63,1
2008,0,92,63,2
2008,0,92,63,1
2008,1.1,92,63,1
2009,0.69,92,63,1
2009,1.95,92,63,1
2010,0.69,92,63,2
2010,1.1,92,63,1
2010,1.61,92,63,1
2011,0,92,63,2
2011,1.1,92,63,1
2011,1.95,92,63,1
2012,0.69,92,63,2
2012,0.69,92,63,1
2012,0.69,92,63,1
2013,0,92,63,1
2013,0.69,92,63,1
2014,0,92,63,2
2014,0,92,63,1
2014,0,92,63,1
2015,0,92,63,2
2015,0,92,63,1
2015,0,92,63,1
2016,0.69,92,63,1
2016,0,92,63,1
2017,0.69,92,63,1
2018,0.69,92,63,1
2019,0,92,63,1
2020,0.69,92,63,1
2021,0.69,92,63,1
2022,0,92,63,1
2022,0,92,63,1
2023,0,92,63,1
2024,0.69,92,63,1
2024,0,92,63,1
2025,0,92,63,1
2025,0.69,92,63,1
2002,1.61,93,63,1
2002,0,93,63,1
2003,1.61,93,63,1
2003,0,93,63,1
2010,2.89,93,63,1
2010,0,93,63,1
2014,2.2,93,63,1
2014,0,93,63,1
2017,4.45,93,63,1
2018,0.69,93,63,1
2019,1.1,93,63,1
2020,0.69,93,63,1
2021,2.2,93,63,1
2022,1.1,93,63,1
2023,0.69,93,63,1
2024,1.1,93,63,1
2025,1.39,93,63,1
2002,3.14,102,63,1
2002,0.69,102,63,1
2002,0,102,63,4
2003,2.3,102,63,1
2004,3.18,102,63,1
2004,0,102,63,1
2005,3,102,63,1
2006,0,102,63,3
2006,0,102,63,2
2006,3.14,102,63,1
2006,0.69,102,63,1
2006,0.69,102,63,4
2007,0.69,102,63,2
2007,2.94,102,63,1
2007,0,102,63,1
2008,1.79,102,63,1
2009,1.1,102,63,3
2009,0.69,102,63,2
2009,3.33,102,63,1
2009,0.69,102,63,1
2010,0,102,63,3
2010,3.4,102,63,1
2010,0.69,102,63,1
2011,0,102,63,3
2011,3.14,102,63,1
2011,0,102,63,1
2012,0,102,63,3
2012,2.4,102,63,1
2012,0,102,63,1
2013,1.95,102,63,1
2013,0,102,63,1
2014,0,102,63,3
2014,1.79,102,63,1
2015,0,102,63,2
2015,0.69,102,63,1
2016,0,102,63,3
2016,0.69,102,63,2
2016,2.4,102,63,1
2016,0.69,102,63,1
2017,2.71,102,63,1
2017,1.39,102,63,1
2018,0,102,63,3
2018,1.61,102,63,1
2019,1.61,102,63,1
2019,0,102,63,1
2020,1.95,102,63,1
2020,0,102,63,1
2021,1.95,102,63,1
2022,1.79,102,63,1
2023,2.3,102,63,1
2023,0,102,63,1
2024,2.08,102,63,1
2024,0,102,63,4
2025,3.04,102,63,1
2025,0,102,63,1
2002,0,106,63,2
2002,0,106,63,1
2002,1.1,106,63,1
2003,0,106,63,3
2003,0,106,63,1
2003,0.69,106,63,1
2004,0,106,63,2
2004,0,106,63,1
2004,0.69,106,63,1
2005,1.1,106,63,1
2006,0,106,63,3
2006,0,106,63,2
2006,0,106,63,1
2006,0.69,106,63,1
2007,0,106,63,2
2007,0,106,63,1
2008,0,106,63,2
2008,0,106,63,1
2008,1.1,106,63,1
2009,0,106,63,3
2009,1.39,106,63,1
2010,0,106,63,1
2010,1.1,106,63,1
2011,0,106,63,3
2011,0.69,106,63,2
2011,0.69,106,63,1
2012,0,106,63,1
2012,0.69,106,63,1
2013,1.39,106,63,1
2014,0,106,63,2
2014,0.69,106,63,1
2015,0.69,106,63,3
2016,0,106,63,3
2016,0,106,63,2
2016,0.69,106,63,1
2017,1.1,106,63,2
2017,1.1,106,63,1
2017,2.08,106,63,1
2018,0.69,106,63,3
2018,0,106,63,2
2018,1.1,106,63,1
2018,1.1,106,63,1
2019,0,106,63,1
2020,0.69,106,63,2
2020,0,106,63,1
2020,1.1,106,63,1
2021,0,106,63,1
2022,0,106,63,1
2002,0,116,63,2
2002,0,116,63,1
2002,0,116,63,1
2003,0,116,63,1
2003,0,116,63,1
2004,0.69,116,63,2
2004,0.69,116,63,1
2004,1.1,116,63,1
2005,0,116,63,2
2005,0.69,116,63,1
2005,0.69,116,63,1
2006,0.69,116,63,2
2006,1.1,116,63,1
2006,1.39,116,63,1
2007,0.69,116,63,2
2007,1.1,116,63,1
2007,0,116,63,1
2008,0,116,63,2
2008,0.69,116,63,1
2008,0.69,116,63,1
2009,0.69,116,63,2
2009,1.39,116,63,1
2009,1.79,116,63,1
2010,0,116,63,2
2010,1.1,116,63,1
2010,1.61,116,63,1
2011,1.1,116,63,2
2011,1.61,116,63,1
2011,1.61,116,63,1
2012,0.69,116,63,2
2012,1.39,116,63,1
2012,1.39,116,63,1
2013,0,116,63,2
2013,0,116,63,1
2013,0.69,116,63,1
2014,0,116,63,2
2014,0.69,116,63,1
2014,0.69,116,63,1
2015,0.69,116,63,1
2016,0.69,116,63,1
2016,1.1,116,63,1
2017,1.95,116,63,2
2017,2.08,116,63,1
2017,2.3,116,63,1
2018,0.69,116,63,1
2018,0,116,63,1
2019,0.69,116,63,1
2020,0,116,63,1
2020,0,116,63,1
2021,0.69,116,63,1
2021,0,116,63,1
2022,0,116,63,2
2022,2.64,116,63,1
2022,0,116,63,1
2023,1.79,116,63,1
2024,0,116,63,1
2024,0,116,63,1
2025,0,116,63,1
2025,0.69,116,63,1
2002,0,136,63,2
2002,2.56,136,63,1
2002,3.26,136,63,1
2003,0,136,63,2
2003,2.48,136,63,1
2003,2.3,136,63,1
2004,0,136,63,2
2004,3.53,136,63,1
2004,3.76,136,63,1
2005,1.61,136,63,2
2005,3.61,136,63,1
2005,3.61,136,63,1
2005,0,136,63,4
2006,0,136,63,3
2006,0.69,136,63,2
2006,3.64,136,63,1
2006,4.14,136,63,1
2007,3.69,136,63,1
2007,4.19,136,63,1
2008,0.69,136,63,2
2008,3.4,136,63,1
2008,3.87,136,63,1
2009,0.69,136,63,2
2009,2.83,136,63,1
2009,3.14,136,63,1
2010,0,136,63,2
2010,4.09,136,63,1
2010,4.06,136,63,1
2011,1.39,136,63,2
2011,2.94,136,63,1
2011,3.04,136,63,1
2012,1.61,136,63,2
2012,2.77,136,63,1
2012,2.94,136,63,1
2013,2.3,136,63,1
2013,3.58,136,63,1
2014,0.69,136,63,2
2014,3.69,136,63,1
2014,3.87,136,63,1
2015,0,136,63,3
2015,1.1,136,63,2
2015,3.58,136,63,1
2015,4.03,136,63,1
2015,0,136,63,4
2016,4.99,136,63,1
2016,4.88,136,63,1
2016,1.95,136,63,4
2017,0.69,136,63,2
2017,4.8,136,63,1
2017,4.62,136,63,1
2017,2.48,136,63,4
2018,3.53,136,63,1
2018,3.99,136,63,1
2019,4.04,136,63,1
2019,4.04,136,63,1
2020,0,136,63,2
2020,4.09,136,63,1
2020,3.93,136,63,1
2021,0,136,63,3
2021,0.69,136,63,2
2021,3.18,136,63,1
2021,3.5,136,63,1
2022,3.43,136,63,1
2022,3.71,136,63,1
2023,1.39,136,63,3
2023,3.33,136,63,1
2023,3.66,136,63,1
2024,0.69,136,63,3
2024,3.3,136,63,1
2024,3.93,136,63,1
2025,3.3,136,63,1
2025,3.69,136,63,1
2002,0.69,137,63,2
2002,0.69,137,63,1
2002,2.4,137,63,1
2003,0,137,63,3
2003,1.95,137,63,2
2003,1.79,137,63,1
2003,3.5,137,63,1
2004,1.1,137,63,2
2004,1.79,137,63,1
2004,3.3,137,63,1
2005,1.79,137,63,3
2005,3.37,137,63,2
2005,2.4,137,63,1
2005,4.04,137,63,1
2006,1.61,137,63,3
2006,3.18,137,63,2
2006,2.64,137,63,1
2006,4.04,137,63,1
2007,0.69,137,63,3
2007,2.48,137,63,2
2007,3.09,137,63,1
2007,3.3,137,63,1
2008,0,137,63,3
2008,1.79,137,63,2
2008,2.83,137,63,1
2008,2.48,137,63,1
2009,0,137,63,3
2009,1.95,137,63,2
2009,3.58,137,63,1
2009,2.64,137,63,1
2010,0,137,63,3
2010,1.61,137,63,2
2010,2.71,137,63,1
2010,3.5,137,63,1
2011,0.69,137,63,3
2011,1.39,137,63,2
2011,2.4,137,63,1
2011,2.3,137,63,1
2012,3.09,137,63,3
2012,2.4,137,63,2
2012,3.3,137,63,1
2012,3.5,137,63,1
2013,1.95,137,63,3
2013,1.1,137,63,2
2013,2.4,137,63,1
2013,2.83,137,63,1
2014,0.69,137,63,3
2014,1.1,137,63,2
2014,2.71,137,63,1
2014,2.08,137,63,1
2015,0.69,137,63,2
2015,1.79,137,63,1
2015,2.2,137,63,1
2016,0.69,137,63,2
2016,2.83,137,63,1
2016,3.74,137,63,1
2017,0.69,137,63,3
2017,0.69,137,63,2
2017,2.3,137,63,1
2017,3.04,137,63,1
2018,0.69,137,63,3
2018,1.95,137,63,1
2018,2.77,137,63,1
2019,0,137,63,3
2019,0.69,137,63,2
2019,1.95,137,63,1
2019,2.48,137,63,1
2020,1.79,137,63,1
2020,1.95,137,63,1
2021,0.69,137,63,1
2021,2.4,137,63,1
2022,1.39,137,63,1
2022,1.95,137,63,1
2023,1.1,137,63,3
2023,0.69,137,63,1
2023,1.61,137,63,1
2024,0,137,63,3
2024,0.69,137,63,2
2024,1.39,137,63,1
2024,2.3,137,63,1
2025,0,137,63,3
2025,0.69,137,63,2
2025,0,137,63,1
2025,2.2,137,63,1
2002,3.4,151,63,2
2002,3.81,151,63,1
2002,2.71,151,63,1
2003,2.77,151,63,2
2003,3.83,151,63,1
2003,3.09,151,63,1
2004,3.91,151,63,2
2004,4.39,151,63,1
2004,3.91,151,63,1
2005,3.43,151,63,2
2005,3.85,151,63,1
2005,2.71,151,63,1
2006,3,151,63,2
2006,3.99,151,63,1
2006,3.43,151,63,1
2007,3.53,151,63,2
2007,4.62,151,63,1
2007,3.47,151,63,1
2008,3.4,151,63,2
2008,3.89,151,63,1
2008,3.37,151,63,1
2009,3.04,151,63,2
2009,3.58,151,63,1
2009,2.56,151,63,1
2010,2.48,151,63,2
2010,3.81,151,63,1
2010,2.71,151,63,1
2011,3.09,151,63,2
2011,3.91,151,63,1
2011,3.14,151,63,1
2012,3.04,151,63,2
2012,3.14,151,63,1
2012,2.71,151,63,1
2013,2.4,151,63,2
2013,3.64,151,63,1
2013,3,151,63,1
2014,2.48,151,63,2
2014,2.77,151,63,1
2014,2.3,151,63,1
2015,2.56,151,63,2
2015,4.01,151,63,1
2015,2.48,151,63,1
2016,2.4,151,63,2
2016,3.43,151,63,1
2016,2.2,151,63,1
2017,4.11,151,63,2
2017,4.03,151,63,1
2017,3.14,151,63,1
2018,6.34,151,63,2
2018,5.15,151,63,1
2018,4.95,151,63,1
2019,3.09,151,63,2
2019,3.14,151,63,1
2019,2.2,151,63,1
2020,4.57,151,63,2
2020,4.2,151,63,1
2020,3.5,151,63,1
2021,2.48,151,63,2
2021,4.19,151,63,1
2021,3.22,151,63,1
2022,2.08,151,63,2
2022,3.87,151,63,1
2022,2.56,151,63,1
2023,2.08,151,63,2
2023,4.22,151,63,1
2023,2.08,151,63,1
2024,1.61,151,63,2
2024,4.23,151,63,1
2024,2.08,151,63,1
2025,0.69,151,63,3
2025,4.74,151,63,2
2025,5.18,151,63,1
2025,4.47,151,63,1
2002,0,155,63,1
2002,1.61,155,63,1
2003,1.1,155,63,1
2003,1.39,155,63,1
2004,0,155,63,2
2004,0.69,155,63,1
2004,2.3,155,63,1
2005,0,155,63,2
2005,1.39,155,63,1
2005,2.71,155,63,1
2006,0,155,63,3
2006,0,155,63,2
2006,1.79,155,63,1
2006,3.53,155,63,1
2007,0.69,155,63,2
2007,1.79,155,63,1
2007,3.26,155,63,1
2008,0,155,63,2
2008,2.3,155,63,1
2008,3.81,155,63,1
2009,0.69,155,63,2
2009,1.39,155,63,1
2009,2.89,155,63,1
2010,0,155,63,2
2010,2.2,155,63,1
2010,3.3,155,63,1
2011,1.61,155,63,1
2011,2.2,155,63,1
2012,0,155,63,2
2012,1.61,155,63,1
2012,3.26,155,63,1
2013,0,155,63,2
2013,1.61,155,63,1
2013,1.39,155,63,1
2014,1.1,155,63,1
2014,2.64,155,63,1
2015,0,155,63,2
2015,1.1,155,63,1
2015,2.77,155,63,1
2016,1.1,155,63,1
2016,3.53,155,63,1
2017,1.1,155,63,2
2017,1.39,155,63,1
2017,3.14,155,63,1
2018,1.39,155,63,1
2018,2.3,155,63,1
2019,0.69,155,63,1
2019,2.4,155,63,1
2020,1.95,155,63,1
2020,2.77,155,63,1
2021,0.69,155,63,2
2021,1.1,155,63,1
2021,1.39,155,63,1
2022,0.69,155,63,1
2022,2.4,155,63,1
2023,1.1,155,63,1
2023,2.08,155,63,1
2024,0.69,155,63,1
2024,2.08,155,63,1
2025,1.61,155,63,1
2025,2.08,155,63,1
2002,0.69,156,63,2
2002,0,156,63,1
2002,1.95,156,63,1
2003,1.1,156,63,2
2003,1.95,156,63,1
2004,1.61,156,63,2
2004,0.69,156,63,1
2004,2.08,156,63,1
2005,2.4,156,63,2
2005,1.39,156,63,1
2005,3,156,63,1
2006,1.39,156,63,2
2006,0.69,156,63,1
2006,3.3,156,63,1
2007,2.2,156,63,2
2007,1.1,156,63,1
2007,3.09,156,63,1
2008,1.61,156,63,2
2008,3,156,63,1
2008,2.3,156,63,1
2009,2.2,156,63,2
2009,3.3,156,63,1
2009,2.56,156,63,1
2010,1.39,156,63,2
2010,2.64,156,63,1
2010,2.64,156,63,1
2011,0.69,156,63,2
2011,3.4,156,63,1
2011,2.56,156,63,1
2012,2.48,156,63,2
2012,4.13,156,63,1
2012,2.94,156,63,1
2013,1.1,156,63,2
2013,2.08,156,63,1
2013,2.4,156,63,1
2014,1.61,156,63,2
2014,1.39,156,63,1
2014,2.3,156,63,1
2015,1.1,156,63,2
2015,0.69,156,63,1
2015,1.61,156,63,1
2016,1.61,156,63,2
2016,1.61,156,63,1
2016,2.3,156,63,1
2017,2.3,156,63,2
2017,2.08,156,63,1
2017,2.83,156,63,1
2018,1.39,156,63,2
2018,1.79,156,63,1
2018,2.08,156,63,1
2019,3.22,156,63,2
2019,2.3,156,63,1
2019,2.48,156,63,1
2020,2.4,156,63,2
2020,1.61,156,63,1
2020,2.77,156,63,1
2021,2.89,156,63,2
2021,1.95,156,63,1
2021,2.3,156,63,1
2022,1.61,156,63,2
2022,1.95,156,63,1
2022,1.79,156,63,1
2023,2.64,156,63,2
2023,1.1,156,63,1
2023,2.3,156,63,1
2024,1.1,156,63,2
2024,1.61,156,63,1
2024,2.3,156,63,1
2025,0.69,156,63,2
2025,1.79,156,63,1
2025,2.56,156,63,1
2002,0,157,63,1
2003,0,157,63,1
2011,0,157,63,1
2014,0,157,63,1
2023,0,157,63,1
2002,1.1,165,63,1
2003,1.1,165,63,1
2004,1.1,165,63,1
2005,0.69,165,63,1
2006,1.39,165,63,1
2007,1.1,165,63,1
2008,2.08,165,63,1
2009,1.61,165,63,1
2010,1.95,165,63,1
2011,0.69,165,63,1
2012,1.79,165,63,1
2013,1.39,165,63,1
2014,1.79,165,63,1
2015,0,165,63,1
2016,2.2,165,63,1
2017,0.69,165,63,1
2018,0,165,63,1
2019,1.61,165,63,1
2020,2.08,165,63,1
2021,0,165,63,1
2022,1.1,165,63,1
2023,0,165,63,1
2024,1.1,165,63,1
2025,0.69,165,63,1
2002,1.95,174,63,2
2002,0,174,63,1
2002,1.39,174,63,1
2003,2.56,174,63,2
2003,0,174,63,1
2003,1.79,174,63,1
2004,4.17,174,63,2
2004,0.69,174,63,1
2004,3.61,174,63,1
2005,3.5,174,63,2
2005,0.69,174,63,1
2005,1.95,174,63,1
2006,3.3,174,63,2
2006,0.69,174,63,1
2006,2.64,174,63,1
2007,4.09,174,63,2
2007,0.69,174,63,1
2007,3.18,174,63,1
2008,3.04,174,63,2
2008,0.69,174,63,1
2008,1.79,174,63,1
2009,3.74,174,63,2
2009,0.69,174,63,1
2009,2.2,174,63,1
2010,3.76,174,63,2
2010,1.1,174,63,1
2010,2.48,174,63,1
2011,3.04,174,63,2
2011,0,174,63,1
2011,1.79,174,63,1
2012,3.37,174,63,2
2012,0.69,174,63,1
2012,2.08,174,63,1
2013,3.56,174,63,2
2013,0.69,174,63,1
2013,1.61,174,63,1
2014,3.71,174,63,2
2014,0.69,174,63,1
2014,2.08,174,63,1
2015,2.4,174,63,2
2015,0,174,63,1
2015,0.69,174,63,1
2016,2.3,174,63,2
2016,0.69,174,63,1
2016,0.69,174,63,1
2017,2.94,174,63,2
2017,0.69,174,63,1
2017,1.39,174,63,1
2018,2.2,174,63,2
2018,1.1,174,63,1
2019,3,174,63,2
2019,0.69,174,63,1
2020,2.64,174,63,2
2020,1.1,174,63,1
2021,2.71,174,63,2
2021,1.39,174,63,1
2022,1.79,174,63,2
2023,0.69,174,63,2
2023,0,174,63,1
2024,0,174,63,2
2024,1.1,174,63,1
2017,0.69,179,63,1
2025,0,179,63,1
2002,0,227,63,2
2002,1.61,227,63,1
2002,3.37,227,63,1
2003,1.1,227,63,1
2003,2.56,227,63,1
2004,0,227,63,2
2004,2.4,227,63,1
2004,4.16,227,63,1
2005,0,227,63,2
2005,2.4,227,63,1
2005,3.47,227,63,1
2006,0,227,63,2
2006,2.56,227,63,1
2006,3.64,227,63,1
2007,0,227,63,2
2007,2.83,227,63,1
2007,3.66,227,63,1
